Date,Close,High,Low,Open,Volume,MA5,MA20,RSI,MACD
2020-01-30,0.10295884742524519,0.09827452454347,0.10991739577931378,0.09599299459487592,0.2663552614125229,0.08569075286951983,0.06886046733635254,0.6527982937391129,0.6049496418950039
2020-01-31,0.08801986477554469,0.0968168037996793,0.0990335447006849,0.096400418520039,0.4446355036253113,0.08380343473911378,0.06936929006948384,0.4967459726091665,0.5932529010043087
2020-02-03,0.08713552099267774,0.08731473795438441,0.09271742548848264,0.07903321524933549,0.3814929733132256,0.0837412357496739,0.0699930979216653,0.4281161291908969,0.5826832497922703
2020-02-04,0.097736484255039,0.09367354909314737,0.10458993930698171,0.09053124393872652,0.29051878196590597,0.0839900249193738,0.07105128696896273,0.5545065992228077,0.5840203601067037
2020-02-05,0.10044134214002504,0.09896736201646342,0.11012559175046363,0.09910514190690595,0.24698078362327502,0.08337021399208316,0.07233222573108239,0.5854701812047546,0.5871749402816596
2020-02-06,0.10435292857137685,0.09944293519870454,0.11148865685957118,0.09811301624032348,0.2141828891574486,0.08365761364436891,0.07355539151647161,0.5845062633626685,0.5928630891968905
2020-02-07,0.09975432772981135,0.09835486620460523,0.10992248111264638,0.09870327803876527,0.24418391216433505,0.08607675587448516,0.07417528583448785,0.5200296812608521,0.5923924920691107
2020-02-10,0.10133925169988739,0.09643739136144588,0.10559389429289409,0.09012982682701709,0.22378446958071896,0.08900495505266026,0.07484092419807631,0.5499705397392595,0.5929721896893275
2020-02-11,0.09931627166877693,0.09887300201762736,0.11066294068249058,0.09999079217664181,0.18701104309012692,0.08933063936067448,0.07503026470816326,0.524849021669423,0.5909430965596016
2020-02-12,0.10723117815941513,0.10231389982042147,0.11354167433702875,0.0977611207935235,0.2345079312402319,0.09073041190366071,0.075879964002729,0.5676144104181576,0.5963274634516936
2020-02-13,0.10480135652501693,0.10127741548635785,0.11550245109457494,0.10060835035460047,0.18804971323991176,0.09082285848634986,0.07667435693711139,0.5562274051520657,0.5976382516545625
2020-02-14,0.10488482556551015,0.1010287157427355,0.1149809752928028,0.10118410727676769,0.1522346826745218,0.09188054676950613,0.07725657162160193,0.6411516347080535,0.5981284756244072
2020-02-18,0.09868003014236626,0.09457178157720722,0.10638646320254322,0.09136495385803406,0.3294684231058587,0.09133232950603987,0.07731362377667572,0.5212441210186585,0.5920006288672565
2020-02-19,0.10349792242759448,0.0995674200480415,0.11200844025640119,0.09622230277650612,0.1861808901334657,0.09219440627782549,0.07774790300189888,0.5039592506661984,0.5912216041477402
2020-02-20,0.10003571882253537,0.09965021741871463,0.11014135099063901,0.0989753023018255,0.202289577517735,0.09071101162953438,0.07793454834223051,0.479774651525736,0.5867816471150198
2020-02-21,0.09247539935243831,0.095297315943875,0.10209976406180218,0.0947775842225998,0.2732343708776861,0.08816992869808699,0.07763252582619162,0.5442921702115391,0.5756336018323732
2020-02-24,0.0769689589339565,0.07843498387990608,0.07991503072530368,0.07241784657120032,0.49996304448807316,0.0824148760704651,0.07655365447165291,0.42905596352006586,0.5518135424581432
2020-02-25,0.06643674650258136,0.07672499488147663,0.07668177518576177,0.07628062782487383,0.5207129525887704,0.07576769593153448,0.07543234430255291,0.2740259030498474,0.5230588679087811
2020-02-26,0.07120231835177654,0.07190569060109206,0.07706765250066425,0.06118566584745466,0.4408821941490859,0.06910972956601646,0.07408000200198545,0.2949960968374445,0.5052882636754249
2020-02-27,0.05125361279360774,0.05959326162933784,0.06294540258950729,0.05550158399000904,0.7408111710394093,0.059052954643421696,0.07129311736046723,0.1912462905551751,0.472864103071886
2020-02-28,0.05108677349255081,0.05172696882637404,0.045641951104743644,0.03054578258797014,1.0,0.05052039775910949,0.0685234339850192,0.20273034283086122,0.44810811583461296
2020-03-02,0.0776259771722217,0.0755952965435723,0.06791007311721511,0.05673675707275644,0.7916962188392838,0.05065584669889811,0.0679684575686424,0.3896357298147918,0.45499472790579587
2020-03-03,0.06772980870739814,0.07824847801773202,0.07633753479032038,0.07912790410440856,0.7380456261071358,0.05092242058455698,0.06693229929251476,0.3617881096932183,0.45200514608685366
2020-03-04,0.0817242247438324,0.07762669245462664,0.08398284547868032,0.07155956068680402,0.4925797737343717,0.05309158573455619,0.0660773327255505,0.3945969227102873,0.4639917479681499
2020-03-05,0.07148393993100288,0.07363651393115764,0.0821888591358653,0.07059647130146018,0.41522870567112924,0.05726221023589689,0.06453116675581205,0.3695509988538031,0.4645686770727034
2020-03-06,0.06742741041631722,0.06458870110154694,0.0715710450957959,0.056443665108549645,0.5097075521892592,0.06063094768927191,0.06255954723089052,0.35724889627944134,0.4620702081737468
2020-03-09,0.04358898171787651,0.051395218084153066,0.05255699605701361,0.03733944346074497,0.6579407605591198,0.05361398121958433,0.05956062674571022,0.3128087885389807,0.4384113069161687
2020-03-10,0.06357947118625673,0.06004923948310739,0.05920097509622621,0.05135620585525302,0.6543803050126848,0.052758359892408124,0.05754446220050874,0.3776342061866406,0.4400511214598296
2020-03-11,0.05324537836697152,0.054639264338881194,0.06179810377567754,0.05161796291133858,0.581714510593995,0.0468872450230049,0.0550845299557402,0.3616783795128345,0.43270536683522415
2020-03-12,0.024881231951672134,0.043010811800984566,0.03691200424296273,0.029164000682245894,0.9803328149772124,0.03727976836642888,0.050687495873845356,0.320119908375239,0.40128701029824004
2020-03-13,0.05589406339867098,0.05329191573879197,0.04207484204004977,0.03853287327232385,0.8634897652811042,0.03490208760389957,0.04807611548280949,0.45049731483909267,0.40773430740984906
2020-03-16,0.018603536940499765,0.03169320670425316,0.02856790600649181,0.014519148788177672,0.7452605167800052,0.029751162092032712,0.04346916934398731,0.396555446474833,0.3789330285533967
2020-03-17,0.02970926564300369,0.0301696089961567,0.026899013942354333,0.02033929819074637,0.7492556278839372,0.022768580537875782,0.03978650996017913,0.41311916477125243,0.3687872252266721
2020-03-18,0.02325445821809835,0.02228271416877811,0.025564086536027014,0.012237165845572273,0.6909530459418198,0.0165857410048742,0.03550195042824722,0.4389935017125521,0.3567025420957787
2020-03-19,0.02128351874655382,0.0252260491990092,0.0312901465769517,0.02021376147602688,0.6215050731841506,0.015844047074758394,0.031297016196903005,0.43536215245217924,0.34749314821358757
2020-03-20,0.005078424349489713,0.024179291888318327,0.016051837591676665,0.019993930771638746,0.939263738517482,0.00536804498984661,0.02663049854341193,0.3299604082559358,0.3271286184228128
2020-03-23,0.0,0.0,0.0,0.0,0.78032958442915,0.0015327947514940932,0.022520779578607653,0.33793739517880744,0.308819184164394
2020-03-24,0.02347343685865072,0.019888606213060683,0.022622802710368567,0.008667543160421093,0.6598653840411906,0.00024723470406834425,0.020226775204897463,0.3669976002851831,0.3194334507321459
2020-03-25,0.022055204019737318,0.03083300801473418,0.033052836523742773,0.02373103240587493,0.6991968172248907,0.0,0.017602589680846215,0.383042425991521,0.3289575501676819
2020-03-26,0.03552817727125185,0.03127865779212877,0.03520142915776078,0.01930305818023742,0.5731202737938431,0.002936636736166287,0.01676293793693362,0.42895687396295373,0.3516555526296917
2020-03-27,0.024370276302609295,0.028366418070876337,0.035921157882021576,0.02582469807744847,0.45596297987711193,0.006913787964887175,0.015336423966946622,0.45598068990572743,0.36103367545217024
2020-03-30,0.03174281512657895,0.02800363806636122,0.03837216523447615,0.023720579269603637,0.36726877229873567,0.01345779299304728,0.012886515538459709,0.4199050502981303,0.37746048826871004
2020-03-31,0.03120054623983992,0.03522735261025664,0.04108397806015826,0.028808040219957476,0.43830558733076946,0.015050791044480483,0.010936053887262764,0.44271708503902185,0.391708872575299
2020-04-01,0.017247930576938686,0.02095611123770194,0.027660532230626644,0.019282148753178963,0.3874401186100616,0.014059737747664558,0.0074933744930234525,0.4807934892333405,0.3913573901258852
2020-04-02,0.021439953228361897,0.017256118988758423,0.025334597301080813,0.012833808922254664,0.36227023338751846,0.011155351082307918,0.0048213009184967515,0.3829824617897636,0.39679638737002787
2020-04-03,0.017769340435215164,0.01782617561596153,0.02749365733299028,0.015408985647784035,0.27403221835372255,0.009794521636824316,0.002169833173791713,0.4997970272193288,0.39924592438900836
2020-04-06,0.039730719985175134,0.03586998218415524,0.03835136919484569,0.023888108951036602,0.4500980667127754,0.011441284513735939,0.0019638232233691877,0.5446935689319014,0.42365840781971237
2020-04-07,0.036560542778591165,0.04477266578290909,0.04838502503765377,0.04471945338961758,0.4527089369196333,0.012546285571790772,0.0005211610901714181,0.559590720852953,0.44114216674311874
2020-04-08,0.04348480181881509,0.04028507128503214,0.050710992184566456,0.03628226657249639,0.3695174295410126,0.017955201468045467,0.0,0.5935714612392264,0.46258106971969404
2020-04-09,0.04548687343149821,0.0430832895508603,0.0543301388050125,0.042521157549173016,0.3522379132225843,0.022912643525203336,0.0011002278937442544,0.6870719018523108,0.4822016702562789
2020-04-13,0.050971991214381396,0.04684542367540914,0.05550869078701873,0.0421128707070802,0.2768290898126625,0.029757603960523182,0.0008374163177261029,0.734259871198537,0.503480612918846
2020-04-14,0.0653626464749954,0.06192512543863024,0.06825425383852587,0.05435004758088241,0.43339319636788504,0.035041806233130246,0.0033340955231206393,0.7088437719379077,0.5342705598982611
2020-04-15,0.06263052532944591,0.05993522420383948,0.07094523499799046,0.0568623801264419,0.27715116566495207,0.040416316849675726,0.005091909675118078,0.7000506021661443,0.5559062262698956
2020-04-16,0.06498731566924293,0.06187337960714098,0.07273925825089053,0.062075530184757144,0.34071170931724326,0.04484921160693556,0.007320214671026948,0.6620864783802602,0.5749541941382411
2020-04-17,0.06093072030127089,0.060577784599301215,0.06701304733117922,0.05925953397769629,0.48296546690964304,0.04803306947105118,0.009437157116235884,0.715362909031932,0.5856693196799074
2020-04-20,0.0548094597719066,0.05511588187949498,0.06700260651843445,0.05220405161019437,0.274363104791637,0.04882419065660809,0.012092520814090124,0.6390068277792726,0.5877737219430818
2020-04-21,0.045883145582321205,0.050524667168394516,0.055091515733241087,0.05045592257587245,0.39912197619477663,0.04480835427664648,0.01454242836352626,0.5825320885974073,0.5804449482555878
2020-04-22,0.05394395002894581,0.05119827576931593,0.06215263720808381,0.0476608937806145,0.2421731407339316,0.04301755556464554,0.016169386134265107,0.7133430504601103,0.5819352850233364
2020-04-23,0.05282826365100762,0.05518855625452493,0.06493756057207031,0.050026798536865924,0.26163474542547055,0.04051088130693714,0.017812498221570328,0.6890648049149558,0.5816067467253456
2020-04-24,0.061108063201506246,0.056494402491727574,0.06715913526293879,0.051419033246852985,0.26493088340315724,0.040547441795546035,0.01917832340332054,0.7473490326459427,0.5887762555445102
2020-04-27,0.06131658763284503,0.05808005164010996,0.07023596733262052,0.056234259432924705,0.24272429181246963,0.041888932059439055,0.021151053169403522,0.6607511217165791,0.594076354563846
2020-04-28,0.05653017321850895,0.05941705495033653,0.06841077094041367,0.05966784103105116,0.2302847238640096,0.04408389183563832,0.022474561724653785,0.6458636529318865,0.593109607674126
2020-04-29,0.06607175466279136,0.06339681359230989,0.07434541557803606,0.059301423544860676,0.292144824490687,0.046584124224856194,0.02433649241160013,0.6591207191918871,0.6008458469213914
2020-04-30,0.07240153962349438,0.06843373837037872,0.0789972272777402,0.06477620463456113,0.40419393665286835,0.050619292998348775,0.02728139170886773,0.6791933893931772,0.6122634716112307
2020-05-01,0.06746909554659908,0.07306644351316174,0.07638969104930718,0.060892547729084645,0.5450477900848607,0.051930664642123425,0.029739094680805434,0.6119295996476792,0.6157437680788596
2020-05-04,0.07173418241926671,0.0675631805535403,0.07687994461715783,0.06394927011500917,0.2830581738494966,0.054078325219543144,0.03262052035689933,0.551309276756769,0.6216971231124637
2020-05-05,0.07632244429486967,0.07513924262265079,0.08536994494117203,0.07011488069780436,0.3177699233038522,0.058158641376945375,0.034574317126834564,0.6036100488634731,0.6298270124940324
2020-05-06,0.07952390181248659,0.07746083322753142,0.08996965839683471,0.07576767215514041,0.3045109708922725,0.0609318963083722,0.036868324137697195,0.6085778474869287,0.6382529907203022
2020-05-07,0.08276701153374216,0.0794611354736349,0.09320300045648608,0.07865688027477474,0.23814180833354137,0.06306881138756176,0.0389657780266523,0.663071291408661,0.6468544662228586
2020-05-08,0.0903058628324776,0.08570029673638477,0.09648181347838833,0.08205614638240477,0.28371994672532563,0.067776771892948,0.041358865490426,0.757972841877323,0.6595734618834064
2020-05-11,0.0954086035079651,0.09266308061806464,0.09956708605152817,0.08463834335299386,0.31335288304388115,0.07265742063268432,0.043731536120300174,0.8775993921217871,0.6730608340484923
2020-05-12,0.09164436380490015,0.09540661795017844,0.10340530115388077,0.0948513090368282,0.3533793735379935,0.07581614231237388,0.04513483523768874,0.8065730527905345,0.6785788829848863
2020-05-13,0.08771275797448724,0.09151992736706197,0.09535234953519314,0.0888893168881012,0.44716609960758635,0.07750433271657475,0.04647408847183221,0.7726121124047035,0.6776313919557706
2020-05-14,0.08968901509890737,0.08511840714999183,0.09359537944720439,0.08087011538825195,0.34512679166929766,0.07893135253049965,0.047793023325765904,0.7459055475478228,0.677237572708064
2020-05-15,0.08777554908305557,0.08315432624245553,0.09221491737009471,0.07650365790274866,0.3632844296883451,0.078409710520079,0.04922638949674518,0.7220356479060777,0.6735894275582044
2020-05-18,0.09535631599857519,0.09209154063326544,0.10278827041561697,0.08996002860582425,0.28699944248572073,0.07839893108155116,0.05139136855201493,0.8109725019081581,0.6764462616014327
2020-05-19,0.09345322187532906,0.09419064704743116,0.10560146840189785,0.0919122539811984,0.20513735458250798,0.07877183991969022,0.053931348920806255,0.7478277161211339,0.6753637886485233
2020-05-20,0.09982116881549236,0.0952299668121204,0.10927241615228159,0.09364426020241434,0.22906103141610096,0.08126807414184706,0.05638094001195415,0.7480133954574923,0.6790591866066611
2020-05-21,0.09733250726970893,0.09665363617477926,0.10859255925508701,0.09572248010795059,0.2074848861745759,0.08284383391611311,0.05875722178251802,0.7810479035863716,0.67804803882988
2020-05-22,0.0994656269222986,0.09492858491923736,0.10804878009774402,0.09268905183834003,0.15636978419449468,0.08525382584198787,0.06080530466229678,0.771093814126287,0.6777485111013021
2020-05-26,0.0972070238325019,0.10013494932326908,0.10925142283593578,0.10080270955968912,0.2633665149777508,0.08563536230378488,0.06272165650527012,0.7138234589543607,0.6738407719697147
2020-05-27,0.09865000104377458,0.09438816590230084,0.10568518640856231,0.09307743521083706,0.2325862446200362,0.0867067149507676,0.06497062359025191,0.702674328668803,0.6706646132655374
2020-05-28,0.09879635997276576,0.0993035958399737,0.10834155824298683,0.09373863674159927,0.28304055267824674,0.08649544338606985,0.0667179374804337,0.6810767348311073,0.6668669165388401
2020-05-29,0.09847226302382095,0.09692384037253096,0.10922009405506097,0.09634179399144682,0.331918744863551,0.08673041206657411,0.06810997068275909,0.6097737136755585,0.6621789239944842
2020-06-01,0.1025607313824034,0.09817098484845779,0.10999407664609992,0.0947674166181175,0.1538930306799276,0.08736848966205013,0.06998367098087749,0.5989191843829041,0.6610357788718462
2020-06-02,0.10411858965177506,0.09930361117732714,0.11179279650681354,0.09791622237083036,0.1706615330321092,0.08879335766110513,0.07171282016531144,0.6795295914083412,0.6602805976633189
2020-06-03,0.10597980108488025,0.10217184493338702,0.11531724009361752,0.10202031522731198,0.21189605271079698,0.09030444759226375,0.07329635985889693,0.7760638283038305,0.6601259628711873
2020-06-04,0.10305216153205304,0.10156917649364736,0.11372768155607424,0.10173701606179764,0.17045986851669387,0.09118181107410278,0.07455263948795243,0.6977741570439461,0.6558974391347611
2020-06-05,0.11265093655556102,0.10793950505936159,0.11628994292352071,0.10064534983966195,0.29207042398985417,0.09410484453897827,0.07614827667865864,0.8029164109930081,0.6604169195292242
2020-06-08,0.11470032375451189,0.1098620256535289,0.12056735699903784,0.10788782229668936,0.19026900186343887,0.09660750705350657,0.07745080668654775,0.7692391629328921,0.6645719403613991
2020-06-09,0.12571072982497317,0.12234291610707052,0.12547230002772972,0.1098716550994055,0.31767496476989443,0.10105887890879717,0.07906877352569591,0.8629932147902425,0.6769009635253262
2020-06-10,0.13496446655446587,0.1318620527843509,0.140197532229599,0.12641389969317446,0.36402647678875694,0.10703427194864401,0.08138182868836119,0.8730527667953103,0.6938259718768951
2020-06-11,0.11725167762893401,0.128006654439511,0.12910135930045322,0.1278939544404019,0.4497113798992363,0.10996160225519974,0.08295904449048569,0.6649303321393644,0.6885590119720613
2020-06-12,0.12028392512718411,0.12461876689774329,0.12778355298400326,0.1230760662434966,0.44600016544321897,0.11153519663847689,0.08459264436907543,0.6699608288296591,0.685658937767151
2020-06-15,0.12466514427039205,0.12241570550083311,0.1260684343319288,0.11103677407144713,0.2958844286114958,0.11358951460934996,0.0865623458051496,0.7163266147403076,0.6859269198142424
2020-06-16,0.13416978202101237,0.1302305163092017,0.13876475024314303,0.13015060705050852,0.3610338145381516,0.11533340783002394,0.08863477135970421,0.7501496324350717,0.693537720650364
2020-06-17,0.13365750930622183,0.1325168312289511,0.14542674862980212,0.1340238467868028,0.2361623634298044,0.11506396938324492,0.09078145912591079,0.7444385230516456,0.697305429366852
2020-06-18,0.13380396701514252,0.13049044593252293,0.14347110773222274,0.13009826567866922,0.19312265265196182,0.11847634048325528,0.0925959535944933,0.7482489064060552,0.6986445793380478
2020-06-19,0.13170216060022905,0.13372227873459883,0.13921448104441023,0.13348851304054093,0.6034404357911441,0.1208302901896805,0.09443110399879306,0.710674127532423,0.6959314233052849
2020-06-22,0.14126952360613126,0.1367359040566983,0.14548938064610475,0.13002461227210338,0.2876524047759248,0.12425339999986157,0.09666320209890744,0.7423246289986007,0.7011521097188039
2020-06-23,0.149279061269305,0.1501625738810307,0.1571190596528693,0.14331309734480313,0.47539227908802606,0.12736828439113002,0.0994435624253821,0.7627903459311899,0.7110503956647337
2020-06-24,0.14251388730566616,0.14643181971229083,0.153197205468629,0.14436274070396177,0.4275889783489648,0.12919408912610836,0.10178565263599793,0.730130277649308,0.7104746981030909
2020-06-25,0.1475118883291579,0.14249313232319435,0.1522036147514191,0.13984923694969414,0.29273611268151645,0.13202007370393581,0.10438679384330607,0.7140545202703742,0.7128664972871747
2020-06-26,0.1357906289588115,0.14282584970685622,0.14744523190681172,0.14374354823320995,0.4585082601687619,0.13286294026726192,0.10637938927843643,0.618416689768668,0.701684028651067
2020-06-29,0.1443123734834894,0.1395522695716678,0.14562542601108222,0.1320295076343888,0.2759069151839186,0.1334902452122696,0.10860869727130906,0.6074809247209454,0.6992110276671035
2020-06-30,0.1474700056390169,0.14351152048126917,0.15474492330887887,0.13919838617481,0.29934600980813975,0.13311729564577346,0.11092342438859742,0.578141770201206,0.6984975926203676
2020-07-01,0.14674864873995336,0.14494572831560013,0.15883424291597706,0.14448869494858418,0.22718241877007161,0.13399032155757507,0.11310025656486516,0.7203958792152182,0.6954884529960157
2020-07-02,0.14674864873995336,0.14817768747198942,0.15855188052208627,0.14735421832731355,0.2352695574198102,0.13383297433775454,0.11543340858693846,0.7065179761466983,0.6913997770660465
2020-07-06,0.15693302411264182,0.1536958790648091,0.16506736587448614,0.14961092353404037,0.2465617913291111,0.13819162808797486,0.11779782844599634,0.7321082177039223,0.696180163461563
2020-07-07,0.15572003950406949,0.15664717199665582,0.16753548075608546,0.15528940974633404,0.23131164656629455,0.14054339882729217,0.11998805559836678,0.6749068339189253,0.6970349960219916
2020-07-08,0.16479607114025163,0.1596401376444043,0.17185476421627152,0.15666446938097012,0.24273506030601122,0.14411528932617146,0.12207499779784586,0.7233206657448584,0.7045721067657474
2020-07-09,0.16651085779107927,0.16355789753404795,0.17429151491723896,0.16540788941337697,0.2636621590731656,0.14818940798522617,0.1237594015384173,0.7297339149716427,0.7102705310020139
