Date,Close,High,Low,Open,Volume,MA5,MA20,RSI,MACD
2020-01-30,0.06803343516346194,0.0580373330596185,0.06543765943062341,0.062466643179120596,0.38385365699148616,0.055311761394660985,0.049237293097599055,0.4019417591263218,0.5756011724471026
2020-01-31,0.10811939413089611,0.11024440071416225,0.10962802463017784,0.11829102478405734,0.9999999999999999,0.06424855280336694,0.05103616273698752,0.721006999634658,0.6042864908594924
2020-02-03,0.10680682632741068,0.10818295681641649,0.10903940901373743,0.10649826313383687,0.3547997752775272,0.07493406274284853,0.053135955132442625,0.6998750837040869,0.6258286595358674
2020-02-04,0.12001102269822406,0.11140928620854956,0.11344506729976378,0.11206139495418127,0.31462979973360045,0.08686882820699593,0.05552107038957965,0.8034162615586685,0.651131169331644
2020-02-05,0.1171651761254453,0.1146128302347777,0.11829066451808701,0.1239320423871248,0.2537413457675322,0.09791951327635551,0.05768228055103941,0.7972151114638336,0.6684749377717984
2020-02-06,0.12017364250238294,0.11040999760862574,0.11619274046964223,0.1152757574975743,0.17417492010515945,0.10882923501581776,0.06025376396790538,0.7922602001110854,0.683257994126604
2020-02-07,0.12860957807605,0.12246742073883926,0.12006807115744356,0.11555564439456151,0.30169325382469975,0.11311656367523326,0.06314973113834921,0.8505241272747632,0.6994564036222777
2020-02-10,0.14447382678562637,0.13305159351830836,0.13372205053957986,0.1279687625617792,0.2990859396750193,0.12099793804507741,0.06722404074434563,0.8685874421382801,0.7214926744635884
2020-02-11,0.1493785641486607,0.1474274603043419,0.14859398718410544,0.1469808186117169,0.3450840292005848,0.1271427487726947,0.07144052211507668,0.8897724725761834,0.7406023175774774
2020-02-12,0.1520501815470655,0.14579998395875388,0.1542146683242812,0.15052992711669472,0.1842640922495753,0.13444202358293145,0.07616168188719175,0.9017967709746179,0.7557241159713375
2020-02-13,0.14910849120415182,0.14295338162059196,0.15034222758398874,0.14527552062617172,0.16409241628337704,0.14049629847021416,0.08083880889956818,0.9347013898743673,0.7638362039286506
2020-02-14,0.14475258460250995,0.13974417392788646,0.14564815253658692,0.14836004417959853,0.13571203515539693,0.14387403166749924,0.08501353104888731,0.9855025439654791,0.7654284545438091
2020-02-18,0.15079278040738875,0.14175133376078047,0.14512947364985873,0.13951333757705914,0.1583443221733397,0.14519619798053063,0.08974102796818095,0.984125157661648,0.7687710754276113
2020-02-19,0.1550180151282501,0.14718475041245654,0.15591337946993733,0.15185719947733306,0.13271128997034262,0.14637618640195615,0.09426168248619593,0.9873616782848574,0.7722464445825958
2020-02-20,0.15004645742061862,0.1448121098251151,0.14610267458862036,0.15337784343645627,0.17072739730366374,0.14595693082592653,0.09857792929719267,0.9347371734811182,0.7697028638962512
2020-02-21,0.13345626858800852,0.13560699626620615,0.13460784168138396,0.14445606885226475,0.27175248520049144,0.14268188835752482,0.10201269777849575,0.6621261333359207,0.7547872591361147
2020-02-24,0.10828493843289544,0.10555614830423948,0.10546129831203055,0.10435726265771644,0.3984972934945511,0.13505146468817586,0.10441178649474792,0.49702664685845477,0.7246723331795629
2020-02-25,0.09767104955840744,0.10421425144910351,0.09685107762585743,0.11106301281227732,0.3766318635794555,0.12393637076241037,0.1067580681305007,0.36520642430331074,0.6926215243870486
2020-02-26,0.09966023981679883,0.09852383503935319,0.0974425831898067,0.09486422293455837,0.31031539498975574,0.11235341097788365,0.1088109021661896,0.3912596425345052,0.6677557361394826
2020-02-27,0.0719885969398143,0.08719732985136924,0.07480544651067289,0.08450554591681686,0.504990405950811,0.0960207268386003,0.10923823563667245,0.26856151414043034,0.6291830270886523
2020-02-28,0.07182890163349598,0.06285972723172312,0.053934067759398796,0.049952524454770886,0.5941458795600907,0.08312592915129635,0.10945060444681676,0.2124598555044645,0.5985090227524517
2020-03-02,0.09221455693614011,0.08134706734696312,0.07108746234954155,0.07645808217112976,0.4128141821885768,0.0797633918825631,0.10856067658755153,0.24315522197252398,0.5879630388382852
2020-03-03,0.07915844650142989,0.0932874268477571,0.07635850430188695,0.09633291368643843,0.4643469794999091,0.07588984863575698,0.10701365896207093,0.17777490449929895,0.5711865206294408
2020-03-04,0.09856833866854786,0.08805389405606484,0.08623910145218527,0.08802286610346449,0.28019458165444416,0.07566138123406474,0.1058138703907221,0.2771453218244494,0.5711948156468611
2020-03-05,0.08352596247328681,0.0831201434876832,0.08274257619168768,0.08410735540299702,0.27854750596398103,0.07807543852306775,0.10393164594376558,0.24773536425894538,0.5615645664327368
2020-03-06,0.07686431087731083,0.06888704466354317,0.07094176453436851,0.06737186247757093,0.3135828730801482,0.07912903835509855,0.10150834664762332,0.2426008058164597,0.5500360474982134
2020-03-09,0.04768557677987706,0.05515356835603241,0.03941177030270382,0.03818864526552618,0.4829315946793453,0.06981187588796278,0.09698038308818324,0.15914436619183636,0.5222574138976444
2020-03-10,0.07417239923631613,0.06414742715533767,0.05598535250112502,0.0661830586226782,0.43759366909449177,0.06876860446618627,0.09304678740555172,0.2568537862938371,0.5188845510938636
2020-03-11,0.05356603296786411,0.057594782874414496,0.05112806211057397,0.062423363515798524,0.33700202216883857,0.05935240422675636,0.08768576171755371,0.23054487245801364,0.5035209943695087
2020-03-12,0.011676722286627639,0.027238445455994686,0.014268782369079358,0.023219033048667903,0.7185234333192743,0.044318800456578766,0.07983140580258152,0.1947195325171004,0.4648601954006739
